created_epoch,created_at,updated_at,value,completed_at,feed_id,expiration,position,id,lat,lon,ele
1699486519,2023-11-08T23:35:19Z,,23,,2630811,2023-12-08T23:35:19Z,,0FEKPEE6DWN2ESK7HK6HF846ZN,,,
1699485616,2023-11-08T23:20:16Z,,23,,2630811,2023-12-08T23:20:16Z,,0FEKP5TQDMT048H5KTS5YYY2P7,,,
1699484711,2023-11-08T23:05:11Z,,23,,2630811,2023-12-08T23:05:11Z,,0FEKNX6PB6BTR2GE25XGFT25CY,,,
1699483810,2023-11-08T22:50:10Z,,23,,2630811,2023-12-08T22:50:10Z,,0FEKNMKJ6TEX8BR14P6P9VSYHW,,,
1699482909,2023-11-08T22:35:09Z,,23,,2630811,2023-12-08T22:35:09Z,,0FEKNC0H4AP2KCZVD8P3AR1MZQ,,,
1699482005,2023-11-08T22:20:05Z,,22,,2630811,2023-12-08T22:20:05Z,,0FEKN3CP01CCC835T96TX93TDW,,,
1699481102,2023-11-08T22:05:02Z,,23,,2630811,2023-12-08T22:05:02Z,,0FEKMTS33HSPGXWYYVJSBA4PW2,,,
1699480200,2023-11-08T21:50:00Z,,23,,2630811,2023-12-08T21:50:00Z,,0FEKMJ61GGHTHDTCGNHDY0GRDV,,,
1699479298,2023-11-08T21:34:58Z,,23,,2630811,2023-12-08T21:34:58Z,,0FEKM9JRTCS1DEANEPHG0AHANH,,,
1699478393,2023-11-08T21:19:53Z,,22,,2630811,2023-12-08T21:19:53Z,,0FEKM0YH6TQM7NNETCZZYZ097S,,,
1699477488,2023-11-08T21:04:48Z,,22,,2630811,2023-12-08T21:04:48Z,,0FEKKRACPBZKBBFV2PB07DYXX2,,,
1699476584,2023-11-08T20:49:44Z,,22,,2630811,2023-12-08T20:49:44Z,,0FEKKFP9MQ637G46KZWNZZ589A,,,
1699475681,2023-11-08T20:34:41Z,,22,,2630811,2023-12-08T20:34:41Z,,0FEKK72XC7D9E4N613FAXC3WAH,,,
1699474776,2023-11-08T20:19:36Z,,22,,2630811,2023-12-08T20:19:36Z,,0FEKJYERWES4JQZRSS29SAK0YB,,,
1699473872,2023-11-08T20:04:32Z,,22,,2630811,2023-12-08T20:04:32Z,,0FEKJNTP820QGA0ANA6PED82XH,,,
1699472969,2023-11-08T19:49:29Z,,22,,2630811,2023-12-08T19:49:29Z,,0FEKJD77Q0E0RP3DC98WRCWE3A,,,
1699472065,2023-11-08T19:34:25Z,,22,,2630811,2023-12-08T19:34:25Z,,0FEKJ4K79DP6RZA6VS7266C5C2,,,
1699471163,2023-11-08T19:19:23Z,,22,,2630811,2023-12-08T19:19:23Z,,0FEKHW01TEENFRR9NQNXHECRDN,,,
1699470262,2023-11-08T19:04:22Z,,22,,2630811,2023-12-08T19:04:22Z,,0FEKHKD2WGP71C6D7GEY0ECG4H,,,
1699469360,2023-11-08T18:49:20Z,,22,,2630811,2023-12-08T18:49:20Z,,0FEKHASVTGY8M5AF1MERFFF8N0,,,
1699468458,2023-11-08T18:34:18Z,,22,,2630811,2023-12-08T18:34:18Z,,0FEKH26JPD6NENXTTC6NJZEKGV,,,
1699467557,2023-11-08T18:19:17Z,,22,,2630811,2023-12-08T18:19:17Z,,0FEKGSKFD4WT9Q4SN4YNQKV7RT,,,
1699466654,2023-11-08T18:04:14Z,,22,,2630811,2023-12-08T18:04:14Z,,0FEKGH03HFE95V8WAQDFGP9RD6,,,
1699465753,2023-11-08T17:49:13Z,,22,,2630811,2023-12-08T17:49:13Z,,0FEKG8D0V2K1QQMX4PS8YXHZRK,,,
1699464850,2023-11-08T17:34:10Z,,22,,2630811,2023-12-08T17:34:10Z,,0FEKFZSCE9FKPHKE5XRTNJG1Q4,,,
